number,name_anglicized,name_latin,title,region_anglicized,region_latin,fief_area,fief_latin,knights,knights_shared,villanos,commendatarios,held_from,held_from_latin,augmentum_knights,augmentum_knights_shared,augmentum_sergeant,augmentum_sergeant_shared,augmentum_crossbow,augmentum_crossbow_shared,augmentum_infantry,augmentum_infantry_shared,location
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Fossacesia,,2,,,,,,,,,,,,,,
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Treglio,,1,,,,,,,,,,,,,,
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Lentiscum,,1,,,,,,,,,,,,,,
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Rione S. Giusta,,1,,,,,,,,,,,,,,
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Perona,,1,,,,,,,,,,,,,,
1204,Blessed Abbot of St. John in Venere,Benedictus Abbas Sancti Johannis in Venere,,Ducatus de eadem Comestabulia,,Rione S. Croce,,2,,,,,,,,,,,,,,
1205,William of Camarda,Guillelmus de Camarda,,Ducatus de eadem Comestabulia,,Elice,,,,,,Benedictus Abbas Sancti Johannis in Venere,,10,20,,,,,,,
1205,William of Camarda,Guillelmus de Camarda,,Ducatus de eadem Comestabulia,,castellum Belforti,,2,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1205,William of Camarda,Guillelmus de Camarda,,Ducatus de eadem Comestabulia,,Casamarte,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1205,William of Camarda,Guillelmus de Camarda,,Ducatus de eadem Comestabulia,,castellum Tezzani,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1206,William of St. John,Guillemus Sancti Johannis,,Ducatus de eadem Comestabulia,,castellum S. Johannis filii Tribuni,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,2,4,,,,,,,
1207,Matthew of Guandalino,Matheus de Guandalino,,Ducatus de eadem Comestabulia,,castellum Resse,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,2,4,,,,,,,
1208,Leo,Leo,,Ducatus de eadem Comestabulia,,Castellum Vetulum,,2,,,,Benedictus Abbas Sancti Johannis in Venere,,4,8,,,,,,,
1209,Matthew,Matheus,,Ducatus de eadem Comestabulia,,castellum Baleniani,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,2,4,,,,,,,
1210,Philip Satricius and Anguerranus,Philippus Satricius et Anguerranus,,Ducatus de eadem Comestabulia,,Castellum Muratum,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,2,4,,,,,,,
1211,Robert of the Fera,Robertus de la Fera,,Ducatus de eadem Comestabulia,,Castellum Fareboderocca,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,2,4,,,,,,,
1212,Philip Patricius,Philippus Patricius,,Ducatus de eadem Comestabulia,,Fossacesia,,,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1212,Philip Patricius,Philippus Patricius,,Ducatus de eadem Comestabulia,,Rocca S. Giovanni,,0.5,,,,Benedictus Abbas Sancti Johannis in Venere,,1,,,,,,,,
1213,Roger of Guasto,Rogerius de Guasto,,Ducatus de eadem Comestabulia,,Guastamoroli,,2,,,,Benedictus Abbas Sancti Johannis in Venere,,5,10,,,,,,,
1213,Roger of Guasto,Rogerius de Guasto,,Ducatus de eadem Comestabulia,,Sanctum Thomam,,,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1214,Ogerius Ferilli,Ogerius Ferilli,,Ducatus de eadem Comestabulia,,Castellum Vetulum,,1,,,,Benedictus Abbas Sancti Johannis in Venere,,3,4,,,,,,,
1215,Galganus of Collis Peter,Galganus Collis Petri,,Ducatus de eadem Comestabulia,,Mons Viridis,,,,,,Benedictus Abbas Sancti Johannis in Venere,,,,,,,,,,
1215,Galganus of Collis Petri,Galganus Collis Petri,,Ducatus de eadem Comestabulia,,Silvi,,1.5,,,,Benedictus Abbas Sancti Johannis in Venere,,2,6,,,,,,,
1216,Provost of St. Stevan of Atisae,Prepositus Sancti Stephani de Atisae,,Ducatus de eadem Comestabulia,,Piano della Fara,,2,,,,,,4,8,,,,,,,
1216,Provost of St. Stevan of Atisae,Prepositus Sancti Stephani de Atisae,,Ducatus de eadem Comestabulia,,Farezolam,,,,,,,,,,,,,,,,
1216,Provost of St. Stevan of Atisae,Prepositus Sancti Stephani de Atisae,,Ducatus de eadem Comestabulia,,Tornareccio,,,,,,,,,,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Fara de Ambri,,,,,,,,,,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Insula Sancti Clementis,,1,,,,,,14,18,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Bolognano,,1,,,,,,,,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Alanno,,2,,,,,,,,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Guardia Vomano,,2,,,,,,,,,,,,,,
1217,Oderisius abbot of St. Clement in Piscaria,Oderisius abbas Sancti Clementis in Piscaria,,Abbas Sancti Clementis in Piscaria,,Arolam,,1,,,,,,,,,,,,,,
1218,Abbot of St. Stephan of Rivo Maris,Abbas Sancti Stephani de Rivo Maris,,Abbas Sancti Clementis in Piscaria,,Grangia Regoleceti,,2,,,,The King,,8,8,,,,,,,
1218,Abbot of St. Stephan of Rivo Maris,Abbas Sancti Stephani de Rivo Maris,,Abbas Sancti Clementis in Piscaria,,Torino,,1,,,,The King,,,,,,,,,,
1218,Abbot of St. Stephan of Rivo Maris,Abbas Sancti Stephani de Rivo Maris,,Abbas Sancti Clementis in Piscaria,,Rocca di Sento,,1,,,,The King,,,,,,,,,,
1219,Robert Bordinus,Robertus Bordinus,,Abbas Sancti Clementis in Piscaria,,Casale S. Salvatore,,1,,,,Abbas Sancti Stephani de Rivo Maris,,2,,,,,,,,
1220,Robert of Altinus,Robertinus Altini,,Abbas Sancti Clementis in Piscaria,,Scerni,,1,,,,Abbas Sancti Stephani de Rivo Maris,,2,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Teramo,,,,,,10,,24,40,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,S. Benedetto a Cartecchia,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Forcella,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Caprafico,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Castellum de Lavarione,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Ripa de Tortoreto,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,S. Flaviano,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Collevecchio,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Miano,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Montorio al Vomano,,,,,,,,,,,,,,,,
1221,Guy bishop of Aprutium,Guido episcopus Aprutii,,Episcopus Aprutii,,Lucum,,,,,,,,,,,,,,,,
1222,Berard bishop of Forconensis,Berardus episcopus Forconensis,,Episcopus Forconensis,,Civita,,1,,,,,,6,12,,,,,,,
1222,Berard bishop of Forconensis,Berardus episcopus Forconensis,,Episcopus Forconensis,,Poggio di Roio,,1,,,,,,,,,,,,,,
1222,Berard bishop of Forconensis,Berardus episcopus Forconensis,,Episcopus Forconensis,,Casale Sancti Maximi,,1,,,,,,,,,,,,,,
1223,Jordan of Rivello,Jordanus de Rivello,,De Justitia Comitis Boamundi de Ducatu,,Giuliano Teatino,,2,,,,The King,,6,12,,,,,,,
1223,Jordan of Rivello,Jordanus de Rivello,,De Justitia Comitis Boamundi de Ducatu,,Ari,,1,,,,The King,,,,,,,,,,
1224,William Ricinius,Guillelmus Ricinius,,De Justitia Comitis Boamundi de Ducatu,,Vacri,,2,,,,The King,,4,,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Palenam,,3,,,,The King,,25,50,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Lama dei Peligni,,3,,,,The King,,,,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Taranta Peligna,,1,,,,The King,,,,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Palena,,1,,,,The King,,,,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Forca Palena,,1,,,,The King,,,,,,,,,,
1225,Sons of Maynerius of Palena,Filii Maynerii de Palena,,De Justitia Comitis Boamundi de Ducatu,,Rocca de' Pizzi,,1,,,,The King,,,,,,,,,,
1226,Oderisius of Quadris,Oderisius de Quadris,,De Justitia Comitis Boamundi de Ducatu,,Pizzoferrato,,2,,,,The King,,18,30,,,,,,,
1226,Oderisius of Quadris,Oderisius de Quadris,,De Justitia Comitis Boamundi de Ducatu,,Quadri,,1,,,,The King,,,,,,,,,,
1226,Oderisius of Quadris,Oderisius de Quadris,,De Justitia Comitis Boamundi de Ducatu,,S. Comitius,,1,,,,The King,,,,,,,,,,
1226,Oderisius of Quadris,Oderisius de Quadris,,De Justitia Comitis Boamundi de Ducatu,,Petrosum,,1,,,,The King,,,,,,,,,,
1226,Oderisius of Quadris,Oderisius de Quadris,,De Justitia Comitis Boamundi de Ducatu,,Tutuglio,,1,,,,The King,,,,,,,,,,
1227,Rainald Gentilis,Raynaldus Gentilis,,De Justitia Comitis Boamundi de Ducatu,,Asinella,,2,,,,The King,,14,30,,,,,,,
1227,Rainald Gentilis,Raynaldus Gentilis,,De Justitia Comitis Boamundi de Ducatu,,Gamberale,,1,,,,The King,,,,,,,,,,
1227,Rainald Gentilis,Raynaldus Gentilis,,De Justitia Comitis Boamundi de Ducatu,,Roccha de Albano,,2,,,,The King,,,,,,,,,,
1227,Rainald Gentilis,Raynaldus Gentilis,,De Justitia Comitis Boamundi de Ducatu,,Montem Morescum,,2,,,,The King,,,,,,,,,,
1227,Rainald Gentilis,Raynaldus Gentilis,,De Justitia Comitis Boamundi de Ducatu,,Tutullum,,1,,,,The King,,,,,,,,,,
1228,Aspramont his? grandson,Aspramont nepos,,De Justitia Comitis Boamundi de Ducatu,,Colle Santo,,1,,,,Raynaldus Gentilis,,2,,,,,,,,
1229,Jacob of Otronia,Jacob de Otronia,,De Justitia Comitis Boamundi de Ducatu,,Piczum,,5,,,,The King,,8,,,,,,,,
1229,Jacob of Otronia,Jacob de Otronia,,De Justitia Comitis Boamundi de Ducatu,,Colle di Ortono,,,,,,The King,,4,4,,,,,,,
1229,Jacob of Otronia,Jacob de Otronia,,De Justitia Comitis Boamundi de Ducatu,,Monenerodorno,,1,,,,The King,,,,,,,,,,
1230,Maccabeus Melatini,Machabeus Melatini,,,,Monticellum,,7,,,,,,14,28,,,,,,,
1230,Maccabeus Melatini,Machabeus Melatini,,,,Camporam,,,,,,,,,,,,,,,,
1230,Maccabeus Melatini,Machabeus Melatini,,,,Nepoczanum,,,,,,,,,,,,,,,,
1231,Rainald of Latroia,Raynaldus de Latroia,,,,Troiam,,3,,,,,,4,16,,,,,,,
1231,Rainald of Latroia,Raynaldus de Latroia,,,,Yzanum,,1,,,,,,5,,,,,,,,
1232,Acto of Lapenna and Todemarius,Acto de Lapenna et Todemarius,,,,Montini (1/3 FIEF),,1/2,,,,Raynaldus de Latroia,,1,2,,,,,,,
1234,Rainald of Trigano and Timc (corr. Guictus or Guicto),Raynaldus de Trigano et Timc (corr. Guictus or Guicto),,,,Triganum,,2,,,,Count Robert ,Comite Roberto,6,12,,,,,,,
1234,Rainald of Trigano and Timc (corr. Guictus or Guicto),Raynaldus de Trigano et Timc (corr. Guictus or Guicto),,,Penne ,Corusiam,,1,,,,Count Robert ,Comite Roberto,,,,,,,,,
1235,Walter Berardi,Gualtarius Berardi,,,Penne ,Aquilani (1/2 fief),,1,,,,Count Robert ,Comite Roberto,2,4,,,,,,,
1236,"Berard and Walter, grandsons (descendants) of Walter Berardi",Berardus et Gaulterius nepotes predici Gaulterrii,,,Penne ,Aquilani (1/2 fief),,1,,,,Count Robert ,Comite Roberto,2,4,,,,,,,
1237,Guy Ferraci of Aquila and Bartholomew,Guido Ferraci de Aquila et Bartholomeus,,,Penne,"Aquilanum (alium, another part?)",,2,,,,Count Robert ,Comite Roberto,4,8,,,,,,,
1238,Gauterius Moderi and Acto his brother,Gauterius Moderi et Acto frater,,,Penne,Collem Dominicum,,2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1238,Gauterius Moderi and Acto his brother,Gauterius Moderi et Acto frater,,,Penne,Torrita (two parts or 1/2 part?),Torrita (duas Partes),,,,,Count Robert ,Comite Roberto,,,,,,,,,
1238,Gauterius Moderi and Acto his brother,Gauterius Moderi et Acto frater,,,Penne,Pretognanum,Pretognanum,1,,,,Count Robert ,Comite Roberto,6,12,,,,,,,
1239,Transmundus Moderi,Transmundus Moderi,,,Penne,Clarinum,Clarinum,2,,,,Count Robert ,Comite Roberto,4,8,,,,,,,
1239,Transmundus Moderi,Transmundus Moderi,,,Penne,Torrite (3 parts or 1/3 part?),Torrite (tertiam partem),,,,,Count Robert ,Comite Roberto,,,,,,,,,
1240,Folgerius of Scarrino,Folgerius de Scarrino,,,Penne,Cermaniani,Cermaniani,1,,,,Count Robert ,Comite Roberto,2,4,,,,,,,
1240,Folgerius of Scarrino,Folgerius de Scarrino,,,Penne,Cona Guictonis (1/2),Cono Guictonis (mediatatem),,,,,Count Robert ,Comite Roberto,,,,,,,,,
1241,Transmundus of Colle Maio,Transmundus de Colle Maio,,,Penne,Collem Maium,Collem Maium,3,,,,Count Robert ,Comite Roberto,14,26,,,,,,,
1241,Transmundus of Colle Maio,Transmundus de Colle Maio,,,Penne,Catagnanum,Catagnanum,2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1241,Transmundus of Colle Maio,Transmundus de Colle Maio,,,Penne,Turisanam,Turisanam,1,,,,Count Robert ,Comite Roberto,,,,,,,,,
1241,Transmundus of Colle Maio,Transmundus de Colle Maio,,,Penne,Montis Sicci (1/2),Montis Sicci (Mediatatem),1/2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1242,Cleopas of Civitaquana,Cleopas de Civitaquana,,,Penne,Civitaquanam,Civitaquanam,3,,,,Count Robert ,Comite Roberto,12,22,,,,,,,
1242,Cleopas of Civitaquana,Cleopas de Civitaquana,,,Penne,Andravanum,Andravnum,1,,,,Count Robert ,Comite Roberto,,,,,,,,,
1242,Cleopas of Civitaquana,Cleopas de Civitaquana,,,Penne,Collulo,Collulo,1/2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1242,Cleopas of Civitaquana,Cleopas de Civitaquana,,,Penne,Genestulam,Genestulam,1,,,,Count Robert ,Comite Roberto,,,,,,,,,
1243,Transmundus of Colle May,Transmundus de Colle May,,,Penne,Collis Sicci (1/2),Collis Sicci (Medieatatem),1/2,,,,Count Robert ,Comite Roberto,1,2,,,,,,,
1244,Rainald of Brictolo and Gentilis of Petrainiqua and William and Bartholemew,Raynaldus de Brictolo et Gentilis de Petrainiqua et Guillelmus et Bartholomeus,,,Penne,Raone de Puliano Coniolum,Raone de Puliano Coniolum,1.5,,,,Count Robert ,Comite Roberto,3,6,,,,,,,
1245,Richard of Brictolo,Riccardus de Brictolo,,,Penne,Carpinetum,Carpinetum,3,,,,Count Robert ,Comite Roberto,8,10,,,,,,,
1245,Richard of Brictolo,Riccardus de Brictolo,,,Penne,Fabricam,Fabricam,2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1246,Raho of Puliano,Raho de Puliano,,,Penne,Cretanum,Cretanum,2,,,,Count Robert ,Comite Roberto,8,16,,,,,,,
1246,Raho of Puliano,Raho de Puliano,,,Penne,Vestigium,Vestigium,2,,,,Count Robert ,Comite Roberto,,,,,,,,,
1247,Richard of Puliano,Riccardus de Puliano,,,Penne,Podium,Podium,2,,,,Count Robert ,Comite Roberto,4,9,,,,,,,
1248,Transmundus of Puliano,Transmundus de Puliano,,,Penne,Montebello,Montem Bellum,2,,,,Count Robert ,Comite Roberto,4,8,,,,,,,
1249,Bartholemew of Casale,Bartholomeus de Casale,,,Pescara,Catigano (1/2),Cotiniani (Mediatatem),2,,,,Count Robert ,Comite Roberto,4,8,,,,,,,
1250,Rainald Libreit,Raynalt Libreit,,,Penne,Ripaltam,Ripaltam,2,,,,Count Robert ,Comite Roberto,12,,,,,,,,
1250,Rainald Libreit,Raynalt Libreit,,,Penne,Brictolum,Brictolum,3,,,,Count Robert ,Comite Roberto,,,,,,,,,
1250,Rainald Libreit,Raynalt Libreit,,,Penne,Faram,Faram,1,,,,Count Robert ,Comite Roberto,,,,,,,,,
1251,Mactaleonem,Mactaleonem,,,Aprutio,Cansanum,Cansanum,3,,,,the King,domino Rege,8,8,,,,,,,
1251,Mactaleonem,Mactaleonem,,,Aprutio,"(another tennancy, unnamed)",(aliud tenimentum),1,,,,the King,domino Rege,,,,,,,,,
1252,Transmundus of Castellus Vetuli,Transmundus Castelli Vetuli,,,Aprutio,Castlle Vetuli,Castellum Vetullum,3,,,,the King,domino Rege,26,54,,,,,,,
1252,Transmundus of Castellus Vetuli,Transmundus Castelli Vetuli,,,Aprutio,Murrum,Murrum,4,,,,the King,domino Rege,,,,,,,,,
1252,Transmundus of Castellus Vetuli,Transmundus Castelli Vetuli,,,Aprutio,Turrem,Turrem,2,,,,the King,domino Rege,,,,,,,,,
1252,Transmundus of Castellus Vetuli,Transmundus Castelli Vetuli,,,Penne,Balbianum,Balbianum,2,,,,the King,domino Rege,,,,,,,,,
1253,Berard of Scorrano,Berardus de Scorrano,,,Penne,Transmundo,Transmundo,1.5,,,,the King,domino Rege,3,8,,,,,,,
1253,Berard of Scorrano,Berardus de Scorrano,,,Penne,Montem et Mortulam,Montem et Mortulam,,,,,the King,domino Rege,,,,,,,,,
1254,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,,,Aprutio,Mount Saint Angelus,Montem Sancti Angeli,3,,,,the King,domino Rege,24,48,,,,,,,
1254,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,,,Penne,Cellinum,Cellinum,3,,,,the King,domino Rege,,,,,,,,,
1254,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,,,Aprutio,Ripam,Ripam,2,,,,the King,domino Rege,,,,,,,,,
1254,"Burrelus of Cellino and his brother, Robert and Hugo son of Acti",Burrelus de Cellino et Robertus frater et Hugo filius Acti,,,Aprutio,Mount Falconem,Montem Falconem,2,,,,the King,domino Rege,,,,,,,,,
1254,"Burrelus of Cellino and his brother, Robert and Hugo son of Acti",Burrelus de Cellino et Robertus frater et Hugo filius Acti,,,Aprutio,Lotarescum,Lotarescum,2,,,,the King,domino Rege,,,,,,,,,
1255,William Scarranus,Guillelmus Scarranus,,,Penne,Scorranum,Scorranum,2,,,,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,6,12,,,,,,,
1255,William Scarranus,Guillelmus Scarranus,,,Penne,Podium de Larosa,Podium de Larosa,1,,,,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,,,,,,,,,
1256,Machabeus and his brother,Machabeus et frater eius,,,Aprutio,Camporam,Camporam,1,,,,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,2,4,,,,,,,
1256,Machabeus and his brother,Machabeus et frater eius,,,Aprutio,Camporam,Camporam,1,,,,"Burrelus of Cellino and his brother, Robert",Burrelus de Cellino et Robertus frater,2,4,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Principatu,Capue Castellum Sangri,Capue Castellum Sangri,5,,,,Count Symon de Sangro,Comitis Symon de Sangro,68,250,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Scheinamfortem with Rocca Sicca,Scheinamfortem cum Rocca Sicca,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Alfidinam,Alfidinam,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Barreiam,Barreiam,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Roccam de Entremont,Roccam de Entremont,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Roccam de Quinque Miliis,Roccam de Quinque Miliis,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Balba,Collem Angelum,Collem Angelum,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Scannum,Scannum,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Fracturam,Fracturam,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Pilem,Pilem,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Castle Tassi,CastellumTassi,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Castrum,Castrum,2,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1257,Hugo Avaleri,Hugo Avalerius,,,Terra Burrellensi,Aversam Curiam,Aversam Curiam,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1258,Philip of Guasto,Philippus de Guasto,,,Terra Burrellensi,Rossellum,Rossellum,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,4,2,,,,,,,
1258,Philip of Guasto,Philippus de Guasto,,,Terra Burrellensi,Petinam Guaraczanam,Petinam Guaraczanam,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1259,Hugo Avaleri,Hugo Avalerius,,,Balba,Symone Roccam de Lurasu,Symone Roccam de Lurasu,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,2,4,,,,,,,
1260,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Castellionis (3 parts),Castellionis (tres partes),4,,,,Count Symon de Sangro,Comitis Symon de Sangro,22,50,,,,,,,
1260,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Belmont,Belmontem,2,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1260,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Roccam Abbatis,Roccam Abbatis,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1260,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Saldum,Saldum,1,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1260,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Pesculum Seroli,Pesculum Seroli,2,,,,Count Symon de Sangro,Comitis Symon de Sangro,,,,,,,,,
1261,Unfredus,Unfredus,,,Terra Burrellensi,Calcasacco (2 parts),Calcasacco (duas partes),1,,,,Orisio Burrelli,Orisio Burrelli,2,,,,,,,,
1262,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Orrisio,Orrisio,3,,,,Count Symon de Sangro,Comitis Symon de Sangro,6,,,,,,,,
1262,Orrisius Burrelli,Orrisius Burrellus,,,Terra Burrellensi,Saroli (half),Saroli (mediatatem),2,,,,Count Symon de Sangro,Comitis Symon de Sangro,4,,,,,,,,
1263,Jonathan of Altavilla,Jonathas de Altavilla,,Arce (Frosinone),Archis,,,,,52,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1300,Guaymarius,Guaymarius,,,,,,,,9,,,,,,,,,,,,
1301,John of Hysmahele,Johannes de Hysmahele,,,,,,,,5,,,,,,,,,,,,
1302,Peter ,Petrus (frater eius),,,,,,,,5,,,,,,,,,,,,
1303,John Acthenulfus,Johannes Acthenulfus,,,,,,,,4,,,,,,,,,,,,
1304,Alderic ,Aldericus,,,,,,,,5,,,,,,,,,,,,
1305,Lando Lamberti,Lando Lamberti,,,,,,,,4,,,,,,,,,,,,
1306,John Tortus,Johannes Tortus,,,,,,,,3,,,,,,,,,,,,
1307,Limfredus (Lunfridus),Limfredus (Lunfridus),,,,,,,,1,,,,,,,,,,,,
1308,Peter of Carnello,Petrus de Carnello,,,,,,,,3,,,,,,,,,,,,
1309,Gerard of Alberto,Girardus de Alberto,,,,,,,,1,,,,,,,,,,,,
1310,Peter of Campanna,Petrus de Campanna,,,,,,,,4,,,,,,,,,,,,
1311,William the Red,Guillelmus Russu,,,,,,,,4,,,,,,,,,,,,
1312,Timinarus (Timmarus),"Timinarus (Timmarus, frater eius)",,,,,,,,5,,,,,,,,,,,,
1313,Rustic Walter,Gualterius Paganus,,,,,,,,5,,,,,,,,,,,,
1314,Jonathan of Donadeo,Jonathas de Donadeo,,,,,,,,9,,,,,,,,,,,,
1315,John the Red,Johannes Russus,,,,,,,,1,,,,,,,,,,,,
1316,Baldwin,Balduynus,,,,,,,,3,,,,,,,,,,,,
1317,Lando of Marocta,Lando de Marocta,,,,,,,,3,,,,,,,,,,,,
1318,Gibaldus (Tibaldus - Tybalt?),Gibaldus (Tibaldus),,,,,,,,3,,,,,,,,,,,,
1319,Gerard Soranus the Dark,Girardus Soranus Fusci,,,,,,,,8,,,,,,,,,,,,
1320,Peter Ribudda,Petrus Ribudda,,,,,,,,3,,,,,,,,,,,,
